grape_id,view,ref_id,source_subdir,ref,ref_base,pair_key,path,variety,color,peso,form,size,num,min,max,Cal 7,Cal 7.5,Cal 8,Cal 8.5,Cal 9,Cal 9.5,Cal 10,Cal 10.5,Cal 11,Cal 11.5,Cal 12,Cal 12.5,Cal 13,Cal 13.5,Cal 14,Cal 14.5,Cal 15,Cal 15.5,Cal 16,Cal 16.5,Cal 17,Cal 17.5,Cal 18,Cal 18.5,Cal 19,Cal 19.5,Cal 20,Cal 20.5,Cal 21,Cal 21.5,Cal 22,Cal 22.5,Cal 23,Cal 23.5,Cal 24,Cal 24.5,Cal 25,Cal 25.5,Cal 26,Cal 26.5,Cal 27,Cal 27.5,Cal 28,Cal 28.5,Cal 29,Cal 29.5,Cal 30,Cal 30.5,Cal 31,Cal 31.5,Cal 32
708,B,708B,EPG-13-MAGENTA,5B,5,EPG-13-MAGENTA::5,all_out_v2/EPG-13-MAGENTA_IMAGEN_10.jpg,MAGENTA ,ROJA ,274.0,OVALADA,22.0,22.0,21.0,27.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,2.0,0,,0,3.0,0,4.0,0,7.0,0,5.0,0,,0,,0,,0,,0,
709,A,709A,EPG-13-MAGENTA,6A,6,EPG-13-MAGENTA::6,all_out_v2/EPG-13-MAGENTA_IMAGEN_11.jpg,MAGENTA ,ROJA ,365.0,OVALADA,42.0,42.0,16.0,26.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,1.0,0,,0,1.0,0,3.0,0,5.0,0,6.0,0,7.0,0,9.0,0,8.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,
709,B,709B,EPG-13-MAGENTA,6B,6,EPG-13-MAGENTA::6,all_out_v2/EPG-13-MAGENTA_IMAGEN_12.jpg,MAGENTA ,ROJA ,365.0,OVALADA,42.0,42.0,16.0,26.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,1.0,0,,0,1.0,0,3.0,0,5.0,0,6.0,0,7.0,0,9.0,0,8.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,
710,A,710A,EPG-13-MAGENTA,7A,7,EPG-13-MAGENTA::7,all_out_v2/EPG-13-MAGENTA_IMAGEN_13.jpg,MAGENTA ,ROJA ,369.0,OVALADA,45.0,45.0,16.0,25.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,1.0,0,,0,1.0,0,1.0,0,7.0,0,8.0,0,13.0,0,8.0,0,4.0,0,2.0,0,,0,,0,,0,,0,,0,,0,
711,,711,EPG-13-MAGENTA,25,25,EPG-13-MAGENTA::25,all_out_v2/EPG-13-MAGENTA_IMAGEN_14.jpg,MAGENTA ,ROJA ,369.0,OVALADA,45.0,45.0,16.0,25.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,1.0,0,,0,1.0,0,1.0,0,7.0,0,8.0,0,13.0,0,8.0,0,4.0,0,2.0,0,,0,,0,,0,,0,,0,,0,
712,A,712A,EPG-13-MAGENTA,8A,8,EPG-13-MAGENTA::8,all_out_v2/EPG-13-MAGENTA_IMAGEN_15.jpg,MAGENTA ,ROJA ,219.0,OVALADA,16.0,16.0,24.0,28.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,3.0,0,5.0,0,6.0,0,1.0,0,,0,,0,,0,
712,B,712B,EPG-13-MAGENTA,8B,8,EPG-13-MAGENTA::8,all_out_v2/EPG-13-MAGENTA_IMAGEN_16.jpg,MAGENTA ,ROJA ,219.0,OVALADA,16.0,16.0,24.0,28.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,3.0,0,5.0,0,6.0,0,1.0,0,,0,,0,,0,
713,A,713A,EPG-13-MAGENTA,9A,9,EPG-13-MAGENTA::9,all_out_v2/EPG-13-MAGENTA_IMAGEN_17.jpg,MAGENTA ,ROJA ,310.0,OVALADA,31.0,31.0,22.0,26.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2.0,0,6.0,0,7.0,0,6.0,0,10.0,0,,0,,0,,0,,0,,0,
713,B,713B,EPG-13-MAGENTA,9B,9,EPG-13-MAGENTA::9,all_out_v2/EPG-13-MAGENTA_IMAGEN_18.jpg,MAGENTA ,ROJA ,310.0,OVALADA,31.0,31.0,22.0,26.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2.0,0,6.0,0,7.0,0,6.0,0,10.0,0,,0,,0,,0,,0,,0,
714,A,714A,EPG-13-MAGENTA,10A,10,EPG-13-MAGENTA::10,all_out_v2/EPG-13-MAGENTA_IMAGEN_19.jpg,MAGENTA ,ROJA ,295.0,OVALADA,37.0,37.0,18.0,26.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,1.0,0,3.0,0,6.0,0,7.0,0,9.0,0,6.0,0,3.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,
714,B,714B,EPG-13-MAGENTA,10B,10,EPG-13-MAGENTA::10,all_out_v2/EPG-13-MAGENTA_IMAGEN_20.jpg,MAGENTA ,ROJA ,295.0,OVALADA,37.0,37.0,18.0,26.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,1.0,0,3.0,0,6.0,0,7.0,0,9.0,0,6.0,0,3.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,
715,A,715A,EPG-13-MAGENTA,11A,11,EPG-13-MAGENTA::11,all_out_v2/EPG-13-MAGENTA_IMAGEN_21.jpg,MAGENTA ,ROJA ,240.0,OVALADA,25.0,25.0,20.0,25.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,2.0,0,2.0,0,8.0,0,5.0,0,7.0,0,1.0,0,,0,,0,,0,,0,,0,,0,
715,B,715B,EPG-13-MAGENTA,11B,11,EPG-13-MAGENTA::11,all_out_v2/EPG-13-MAGENTA_IMAGEN_22.jpg,MAGENTA ,ROJA ,240.0,OVALADA,25.0,25.0,20.0,25.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,2.0,0,2.0,0,8.0,0,5.0,0,7.0,0,1.0,0,,0,,0,,0,,0,,0,,0,
716,A,716A,EPG-13-MAGENTA,12A,12,EPG-13-MAGENTA::12,all_out_v2/EPG-13-MAGENTA_IMAGEN_23.jpg,MAGENTA ,ROJA ,358.0,OVALADA,40.0,40.0,19.0,25.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,2.0,0,2.0,0,4.0,0,7.0,0,13.0,0,9.0,0,3.0,0,,0,,0,,0,,0,,0,,0,
716,B,716B,EPG-13-MAGENTA,12B,12,EPG-13-MAGENTA::12,all_out_v2/EPG-13-MAGENTA_IMAGEN_24.jpg,MAGENTA ,ROJA ,358.0,OVALADA,40.0,40.0,19.0,25.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,2.0,0,2.0,0,4.0,0,7.0,0,13.0,0,9.0,0,3.0,0,,0,,0,,0,,0,,0,,0,
717,A,717A,EPG-13-MAGENTA,13A,13,EPG-13-MAGENTA::13,all_out_v2/EPG-13-MAGENTA_IMAGEN_25.jpg,MAGENTA ,ROJA ,317.0,OVALADA,43.0,43.0,17.0,25.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,1.0,0,2.0,0,6.0,0,8.0,0,9.0,0,6.0,0,8.0,0,2.0,0,1.0,0,,0,,0,,0,,0,,0,,0,
717,B,717B,EPG-13-MAGENTA,13B,13,EPG-13-MAGENTA::13,all_out_v2/EPG-13-MAGENTA_IMAGEN_26.jpg,MAGENTA ,ROJA ,317.0,OVALADA,43.0,43.0,17.0,25.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,1.0,0,2.0,0,6.0,0,8.0,0,9.0,0,6.0,0,8.0,0,2.0,0,1.0,0,,0,,0,,0,,0,,0,,0,
718,A,718A,EPG-13-MAGENTA,14A,14,EPG-13-MAGENTA::14,all_out_v2/EPG-13-MAGENTA_IMAGEN_27.jpg,MAGENTA ,ROJA ,550.0,OVALADA,53.0,53.0,20.0,28.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,2.0,0,2.0,0,6.0,0,11.0,0,13.0,0,13.0,0,3.0,0,2.0,0,1.0,0,,0,,0,,0,
718,B,718B,EPG-13-MAGENTA,14B,14,EPG-13-MAGENTA::14,all_out_v2/EPG-13-MAGENTA_IMAGEN_28.jpg,MAGENTA ,ROJA ,550.0,OVALADA,53.0,53.0,20.0,28.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,2.0,0,2.0,0,6.0,0,11.0,0,13.0,0,13.0,0,3.0,0,2.0,0,1.0,0,,0,,0,,0,
719,A,719A,EPG-13-MAGENTA,15A,15,EPG-13-MAGENTA::15,all_out_v2/EPG-13-MAGENTA_IMAGEN_29.jpg,MAGENTA ,ROJA ,295.0,OVALADA,40.0,40.0,18.0,23.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,1.0,0,6.0,0,9.0,0,13.0,0,7.0,0,4.0,0,,0,,0,,0,,0,,0,,0,,0,,0,
719,B,719B,EPG-13-MAGENTA,15B,15,EPG-13-MAGENTA::15,all_out_v2/EPG-13-MAGENTA_IMAGEN_30.jpg,MAGENTA ,ROJA ,295.0,OVALADA,40.0,40.0,18.0,23.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,1.0,0,6.0,0,9.0,0,13.0,0,7.0,0,4.0,0,,0,,0,,0,,0,,0,,0,,0,,0,
720,A,720A,EPG-13-MAGENTA,16A,16,EPG-13-MAGENTA::16,all_out_v2/EPG-13-MAGENTA_IMAGEN_31.jpg,MAGENTA ,ROJA ,307.0,OVALADA,36.0,36.0,19.0,26.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,3.0,0,3.0,0,10.0,0,13.0,0,4.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,
720,B,720B,EPG-13-MAGENTA,16B,16,EPG-13-MAGENTA::16,all_out_v2/EPG-13-MAGENTA_IMAGEN_32.jpg,MAGENTA ,ROJA ,307.0,OVALADA,36.0,36.0,19.0,26.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,3.0,0,3.0,0,10.0,0,13.0,0,4.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,
721,A,721A,EPG-13-MAGENTA,17A,17,EPG-13-MAGENTA::17,all_out_v2/EPG-13-MAGENTA_IMAGEN_33.jpg,MAGENTA ,ROJA ,347.0,OVALADA,53.0,53.0,17.0,22.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,1.0,0,2.0,0,9.0,0,26.0,0,12.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
721,B,721B,EPG-13-MAGENTA,17B,17,EPG-13-MAGENTA::17,all_out_v2/EPG-13-MAGENTA_IMAGEN_34.jpg,MAGENTA ,ROJA ,347.0,OVALADA,53.0,53.0,17.0,22.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,1.0,0,2.0,0,9.0,0,26.0,0,12.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
722,A,722A,EPG-13-MAGENTA,18A,18,EPG-13-MAGENTA::18,all_out_v2/EPG-13-MAGENTA_IMAGEN_35.jpg,MAGENTA ,ROJA ,272.0,OVALADA,32.0,32.0,19.0,24.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,4.0,0,6.0,0,5.0,0,9.0,0,7.0,0,,0,,0,,0,,0,,0,,0,,0,
722,B,722B,EPG-13-MAGENTA,18B,18,EPG-13-MAGENTA::18,all_out_v2/EPG-13-MAGENTA_IMAGEN_36.jpg,MAGENTA ,ROJA ,272.0,OVALADA,32.0,32.0,19.0,24.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,4.0,0,6.0,0,5.0,0,9.0,0,7.0,0,,0,,0,,0,,0,,0,,0,,0,
723,A,723A,EPG-13-MAGENTA,19A,19,EPG-13-MAGENTA::19,all_out_v2/EPG-13-MAGENTA_IMAGEN_37.jpg,MAGENTA ,ROJA ,271.0,OVALADA,35.0,35.0,17.0,24.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,1.0,0,1.0,0,2.0,0,4.0,0,8.0,0,10.0,0,5.0,0,4.0,0,,0,,0,,0,,0,,0,,0,,0,
723,B,723B,EPG-13-MAGENTA,19B,19,EPG-13-MAGENTA::19,all_out_v2/EPG-13-MAGENTA_IMAGEN_38.jpg,MAGENTA ,ROJA ,271.0,OVALADA,35.0,35.0,17.0,24.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,1.0,0,1.0,0,2.0,0,4.0,0,8.0,0,10.0,0,5.0,0,4.0,0,,0,,0,,0,,0,,0,,0,,0,
724,A,724A,EPG-13-MAGENTA,20A,20,EPG-13-MAGENTA::20,all_out_v2/EPG-13-MAGENTA_IMAGEN_39.jpg,MAGENTA ,ROJA ,244.0,OVALADA,34.0,34.0,19.0,26.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,6.0,0,8.0,0,5.0,0,8.0,0,4.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,
724,B,724B,EPG-13-MAGENTA,20B,20,EPG-13-MAGENTA::20,all_out_v2/EPG-13-MAGENTA_IMAGEN_40.jpg,MAGENTA ,ROJA ,244.0,OVALADA,34.0,34.0,19.0,26.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,6.0,0,8.0,0,5.0,0,8.0,0,4.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,
725,A,725A,EPG-13-MAGENTA,21A,21,EPG-13-MAGENTA::21,all_out_v2/EPG-13-MAGENTA_IMAGEN_41.jpg,MAGENTA ,ROJA ,252.0,OVALADA,20.0,20.0,20.0,27.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,,0,,0,1.0,0,1.0,0,4.0,0,7.0,0,6.0,0,,0,,0,,0,,0,
725,B,725B,EPG-13-MAGENTA,21B,21,EPG-13-MAGENTA::21,all_out_v2/EPG-13-MAGENTA_IMAGEN_42.jpg,MAGENTA ,ROJA ,252.0,OVALADA,20.0,20.0,20.0,27.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,,0,,0,1.0,0,1.0,0,4.0,0,7.0,0,6.0,0,,0,,0,,0,,0,
726,A,726A,EPG-13-MAGENTA,22A,22,EPG-13-MAGENTA::22,all_out_v2/EPG-13-MAGENTA_IMAGEN_43.jpg,MAGENTA ,ROJA ,291.0,OVALADA,42.0,42.0,18.0,25.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,3.0,0,1.0,0,14.0,0,8.0,0,10.0,0,3.0,0,2.0,0,1.0,0,,0,,0,,0,,0,,0,,0,
726,B,726B,EPG-13-MAGENTA,22B,22,EPG-13-MAGENTA::22,all_out_v2/EPG-13-MAGENTA_IMAGEN_44.jpg,MAGENTA ,ROJA ,291.0,OVALADA,42.0,42.0,18.0,25.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,3.0,0,1.0,0,14.0,0,8.0,0,10.0,0,3.0,0,2.0,0,1.0,0,,0,,0,,0,,0,,0,,0,
727,A,727A,EPG-13-MAGENTA,23A,23,EPG-13-MAGENTA::23,all_out_v2/EPG-13-MAGENTA_IMAGEN_45.jpg,MAGENTA ,ROJA ,355.0,OVALADA,45.0,45.0,19.0,26.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,2.0,0,4.0,0,8.0,0,8.0,0,13.0,0,5.0,0,4.0,0,1.0,0,,0,,0,,0,,0,,0,
727,B,727B,EPG-13-MAGENTA,23B,23,EPG-13-MAGENTA::23,all_out_v2/EPG-13-MAGENTA_IMAGEN_46.jpg,MAGENTA ,ROJA ,355.0,OVALADA,45.0,45.0,19.0,26.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,2.0,0,4.0,0,8.0,0,8.0,0,13.0,0,5.0,0,4.0,0,1.0,0,,0,,0,,0,,0,,0,
728,A,728A,EPG-13-MAGENTA,24A,24,EPG-13-MAGENTA::24,all_out_v2/EPG-13-MAGENTA_IMAGEN_47.jpg,MAGENTA ,ROJA ,409.0,OVALADA,46.0,46.0,20.0,25.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,2.0,0,5.0,0,10.0,0,7.0,0,17.0,0,5.0,0,,0,,0,,0,,0,,0,,0,
728,B,728B,EPG-13-MAGENTA,24B,24,EPG-13-MAGENTA::24,all_out_v2/EPG-13-MAGENTA_IMAGEN_48.jpg,MAGENTA ,ROJA ,409.0,OVALADA,46.0,46.0,20.0,25.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,2.0,0,5.0,0,10.0,0,7.0,0,17.0,0,5.0,0,,0,,0,,0,,0,,0,,0,
711,A,711A,EPG-13-MAGENTA,25A,25,EPG-13-MAGENTA::25,all_out_v2/EPG-13-MAGENTA_IMAGEN_49.jpg,MAGENTA ,ROJA ,263.0,OVALADA,30.0,30.0,18.0,25.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,1.0,0,,0,2.0,0,,0,6.0,0,10.0,0,8.0,0,3.0,0,,0,,0,,0,,0,,0,,0,
711,B,711B,EPG-13-MAGENTA,25B,25,EPG-13-MAGENTA::25,all_out_v2/EPG-13-MAGENTA_IMAGEN_50.jpg,MAGENTA ,ROJA ,263.0,OVALADA,30.0,30.0,18.0,25.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,1.0,0,,0,2.0,0,,0,6.0,0,10.0,0,8.0,0,3.0,0,,0,,0,,0,,0,,0,,0,
729,A,729A,EPG-13-MAGENTA,26A,26,EPG-13-MAGENTA::26,all_out_v2/EPG-13-MAGENTA_IMAGEN_51.jpg,MAGENTA ,ROJA ,389.0,OVALADA,40.0,40.0,20.0,27.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,2.0,0,8.0,0,8.0,0,8.0,0,7.0,0,5.0,0,1.0,0,,0,,0,,0,,0,
729,B,729B,EPG-13-MAGENTA,26B,26,EPG-13-MAGENTA::26,all_out_v2/EPG-13-MAGENTA_IMAGEN_52.jpg,MAGENTA ,ROJA ,389.0,OVALADA,40.0,40.0,20.0,27.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,2.0,0,8.0,0,8.0,0,8.0,0,7.0,0,5.0,0,1.0,0,,0,,0,,0,,0,
730,A,730A,EPG-13-MAGENTA,27A,27,EPG-13-MAGENTA::27,all_out_v2/EPG-13-MAGENTA_IMAGEN_53.jpg,MAGENTA ,ROJA ,238.0,OVALADA,26.0,26.0,19.0,25.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,,0,2.0,0,6.0,0,8.0,0,5.0,0,4.0,0,,0,,0,,0,,0,,0,,0,
730,B,730B,EPG-13-MAGENTA,27B,27,EPG-13-MAGENTA::27,all_out_v2/EPG-13-MAGENTA_IMAGEN_54.jpg,MAGENTA ,ROJA ,238.0,OVALADA,26.0,26.0,19.0,25.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,,0,2.0,0,6.0,0,8.0,0,5.0,0,4.0,0,,0,,0,,0,,0,,0,,0,
731,A,731A,EPG-13-MAGENTA,28A,28,EPG-13-MAGENTA::28,all_out_v2/EPG-13-MAGENTA_IMAGEN_55.jpg,MAGENTA ,ROJA ,219.0,OVALADA,37.0,37.0,15.0,23.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,1.0,0,2.0,0,3.0,0,3.0,0,5.0,0,9.0,0,9.0,0,3.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,
731,B,731B,EPG-13-MAGENTA,28B,28,EPG-13-MAGENTA::28,all_out_v2/EPG-13-MAGENTA_IMAGEN_56.jpg,MAGENTA ,ROJA ,219.0,OVALADA,37.0,37.0,15.0,23.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,1.0,0,2.0,0,3.0,0,3.0,0,5.0,0,9.0,0,9.0,0,3.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,
732,A,732A,EPG-13-MAGENTA,29A,29,EPG-13-MAGENTA::29,all_out_v2/EPG-13-MAGENTA_IMAGEN_57.jpg,MAGENTA ,ROJA ,206.0,OVALADA,25.0,25.0,17.0,26.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,1.0,0,,0,,0,,0,5.0,0,8.0,0,7.0,0,2.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,
732,B,732B,EPG-13-MAGENTA,29B,29,EPG-13-MAGENTA::29,all_out_v2/EPG-13-MAGENTA_IMAGEN_58.jpg,MAGENTA ,ROJA ,206.0,OVALADA,25.0,25.0,17.0,26.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,1.0,0,,0,,0,,0,5.0,0,8.0,0,7.0,0,2.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,
733,A,733A,EPG-13-MAGENTA,30A,30,EPG-13-MAGENTA::30,all_out_v2/EPG-13-MAGENTA_IMAGEN_59.jpg,MAGENTA ,ROJA ,263.0,OVALADA,27.0,27.0,19.0,28.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,2.0,0,2.0,0,5.0,0,6.0,0,5.0,0,3.0,0,2.0,0,,0,1.0,0,,0,,0,,0,
733,B,733B,EPG-13-MAGENTA,30B,30,EPG-13-MAGENTA::30,all_out_v2/EPG-13-MAGENTA_IMAGEN_60.jpg,MAGENTA ,ROJA ,263.0,OVALADA,27.0,27.0,19.0,28.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,2.0,0,2.0,0,5.0,0,6.0,0,5.0,0,3.0,0,2.0,0,,0,1.0,0,,0,,0,,0,
734,A,734A,EPG-13-MAGENTA,31A,31,EPG-13-MAGENTA::31,all_out_v2/EPG-13-MAGENTA_IMAGEN_61.jpg,MAGENTA ,ROJA ,422.0,OVALADA,51.0,51.0,20.0,27.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,2.0,0,2.0,0,19.0,0,13.0,0,10.0,0,3.0,0,1.0,0,,0,,0,,0,,0,
734,B,734B,EPG-13-MAGENTA,31B,31,EPG-13-MAGENTA::31,all_out_v2/EPG-13-MAGENTA_IMAGEN_62.jpg,MAGENTA ,ROJA ,422.0,OVALADA,51.0,51.0,20.0,27.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,2.0,0,2.0,0,19.0,0,13.0,0,10.0,0,3.0,0,1.0,0,,0,,0,,0,,0,
735,A,735A,EPG-13-MAGENTA,32A,32,EPG-13-MAGENTA::32,all_out_v2/EPG-13-MAGENTA_IMAGEN_63.jpg,MAGENTA ,ROJA ,396.0,OVALADA,39.0,39.0,20.0,27.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,1.0,0,5.0,0,11.0,0,10.0,0,6.0,0,4.0,0,1.0,0,,0,,0,,0,,0,
735,B,735B,EPG-13-MAGENTA,32B,32,EPG-13-MAGENTA::32,all_out_v2/EPG-13-MAGENTA_IMAGEN_64.jpg,MAGENTA ,ROJA ,396.0,OVALADA,39.0,39.0,20.0,27.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,1.0,0,5.0,0,11.0,0,10.0,0,6.0,0,4.0,0,1.0,0,,0,,0,,0,,0,
736,A,736A,EPG-13-MAGENTA,33A,33,EPG-13-MAGENTA::33,all_out_v2/EPG-13-MAGENTA_IMAGEN_65.jpg,MAGENTA ,ROJA ,429.0,OVALADA,36.0,36.0,21.0,29.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,,0,2.0,0,6.0,0,8.0,0,7.0,0,6.0,0,4.0,0,2.0,0,,0,,0,
736,B,736B,EPG-13-MAGENTA,33B,33,EPG-13-MAGENTA::33,all_out_v2/EPG-13-MAGENTA_IMAGEN_66.jpg,MAGENTA ,ROJA ,429.0,OVALADA,36.0,36.0,21.0,29.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,,0,2.0,0,6.0,0,8.0,0,7.0,0,6.0,0,4.0,0,2.0,0,,0,,0,
737,A,737A,EPG-13-MAGENTA,34A,34,EPG-13-MAGENTA::34,all_out_v2/EPG-13-MAGENTA_IMAGEN_67.jpg,MAGENTA ,ROJA ,521.0,OVALADA,58.0,58.0,20.0,27.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,3.0,0,9.0,0,15.0,0,15.0,0,8.0,0,4.0,0,3.0,0,,0,,0,,0,,0,
737,B,737B,EPG-13-MAGENTA,34B,34,EPG-13-MAGENTA::34,all_out_v2/EPG-13-MAGENTA_IMAGEN_68.jpg,MAGENTA ,ROJA ,521.0,OVALADA,58.0,58.0,20.0,27.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,3.0,0,9.0,0,15.0,0,15.0,0,8.0,0,4.0,0,3.0,0,,0,,0,,0,,0,
738,A,738A,EPG-13-MAGENTA,35A,35,EPG-13-MAGENTA::35,all_out_v2/EPG-13-MAGENTA_IMAGEN_69.jpg,MAGENTA ,ROJA ,510.0,OVALADA,120.0,120.0,19.0,27.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,3.0,0,7.0,0,10.0,0,14.0,0,12.0,0,8.0,0,4.0,0,1.0,0,1.0,0,60.0,0,,0,,0,,0,
